s3,http,run
s3://sra-pub-src-13/SRR12570958/Sangue_8_S4_L001_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570958/Sangue_8_S4_L001_R1_001.fastq.gz.1,SRR12570958
s3://sra-pub-src-13/SRR12570958/Sangue_8_S4_L001_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570958/Sangue_8_S4_L001_R2_001.fastq.gz.1,SRR12570958
s3://sra-pub-sars-cov2/sra-src/SRR12570959/Sangue_8_S4_L002_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570959/Sangue_8_S4_L002_R1_001.fastq.gz.1,SRR12570959
s3://sra-pub-sars-cov2/sra-src/SRR12570959/Sangue_8_S4_L002_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570959/Sangue_8_S4_L002_R2_001.fastq.gz.1,SRR12570959
s3://sra-pub-src-10/SRR12570960/Sangue_8_S4_L003_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570960/Sangue_8_S4_L003_R1_001.fastq.gz.1,SRR12570960
s3://sra-pub-src-10/SRR12570960/Sangue_8_S4_L003_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570960/Sangue_8_S4_L003_R2_001.fastq.gz.1,SRR12570960
s3://sra-pub-src-12/SRR12570961/Sangue_8_S4_L004_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570961/Sangue_8_S4_L004_R1_001.fastq.gz.1,SRR12570961
s3://sra-pub-src-12/SRR12570961/Sangue_8_S4_L004_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570961/Sangue_8_S4_L004_R2_001.fastq.gz.1,SRR12570961
s3://sra-pub-src-9/SRR12570962/Sangue_8_S1_L002_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570962/Sangue_8_S1_L002_R1_001.fastq.gz.1,SRR12570962
s3://sra-pub-src-9/SRR12570962/Sangue_8_S1_L002_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570962/Sangue_8_S1_L002_R2_001.fastq.gz.1,SRR12570962
s3://sra-pub-src-13/SRR12570963/Sangue_8_S1_L003_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570963/Sangue_8_S1_L003_R1_001.fastq.gz.1,SRR12570963
s3://sra-pub-src-13/SRR12570963/Sangue_8_S1_L003_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570963/Sangue_8_S1_L003_R2_001.fastq.gz.1,SRR12570963
s3://sra-pub-sars-cov2/sra-src/SRR12570964/Sangue_8_S1_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570964/Sangue_8_S1_L004_R1_001.fastq.gz.1,SRR12570964
s3://sra-pub-sars-cov2/sra-src/SRR12570964/Sangue_8_S1_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570964/Sangue_8_S1_L004_R2_001.fastq.gz.1,SRR12570964
s3://sra-pub-src-10/SRR12570965/Sangue_8_S2_L001_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570965/Sangue_8_S2_L001_R1_001.fastq.gz.1,SRR12570965
s3://sra-pub-src-10/SRR12570965/Sangue_8_S2_L001_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570965/Sangue_8_S2_L001_R2_001.fastq.gz.1,SRR12570965
s3://sra-pub-src-9/SRR12570966/Sangue_8_S2_L002_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570966/Sangue_8_S2_L002_R1_001.fastq.gz.1,SRR12570966
s3://sra-pub-src-9/SRR12570966/Sangue_8_S2_L002_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570966/Sangue_8_S2_L002_R2_001.fastq.gz.1,SRR12570966
s3://sra-pub-sars-cov2/sra-src/SRR12570967/Sangue_8_S2_L003_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570967/Sangue_8_S2_L003_R1_001.fastq.gz.1,SRR12570967
s3://sra-pub-sars-cov2/sra-src/SRR12570967/Sangue_8_S2_L003_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570967/Sangue_8_S2_L003_R2_001.fastq.gz.1,SRR12570967
s3://sra-pub-sars-cov2/sra-src/SRR12570968/Sangue_8_S2_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570968/Sangue_8_S2_L004_R1_001.fastq.gz.1,SRR12570968
s3://sra-pub-sars-cov2/sra-src/SRR12570968/Sangue_8_S2_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570968/Sangue_8_S2_L004_R2_001.fastq.gz.1,SRR12570968
s3://sra-pub-sars-cov2/sra-src/SRR12570969/Sangue_8_S3_L001_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570969/Sangue_8_S3_L001_R1_001.fastq.gz.1,SRR12570969
s3://sra-pub-sars-cov2/sra-src/SRR12570969/Sangue_8_S3_L001_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570969/Sangue_8_S3_L001_R2_001.fastq.gz.1,SRR12570969
s3://sra-pub-src-14/SRR12570970/Sangue9_S1_L001_R1_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570970/Sangue9_S1_L001_R1_001.fastq.gz.1,SRR12570970
s3://sra-pub-src-14/SRR12570970/Sangue9_S1_L001_R2_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570970/Sangue9_S1_L001_R2_001.fastq.gz.1,SRR12570970
s3://sra-pub-src-11/SRR12570971/Sangue9_S3_L002_R1_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570971/Sangue9_S3_L002_R1_001.fastq.gz.1,SRR12570971
s3://sra-pub-src-11/SRR12570971/Sangue9_S3_L002_R2_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570971/Sangue9_S3_L002_R2_001.fastq.gz.1,SRR12570971
s3://sra-pub-src-12/SRR12570972/Sangue9_S3_L003_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570972/Sangue9_S3_L003_R1_001.fastq.gz.1,SRR12570972
s3://sra-pub-src-12/SRR12570972/Sangue9_S3_L003_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570972/Sangue9_S3_L003_R2_001.fastq.gz.1,SRR12570972
s3://sra-pub-src-10/SRR12570973/Sangue9_S3_L004_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570973/Sangue9_S3_L004_R1_001.fastq.gz.1,SRR12570973
s3://sra-pub-src-10/SRR12570973/Sangue9_S3_L004_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570973/Sangue9_S3_L004_R2_001.fastq.gz.1,SRR12570973
s3://sra-pub-src-10/SRR12570974/Sangue9_S4_L001_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570974/Sangue9_S4_L001_R1_001.fastq.gz.1,SRR12570974
s3://sra-pub-src-10/SRR12570974/Sangue9_S4_L001_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570974/Sangue9_S4_L001_R2_001.fastq.gz.1,SRR12570974
s3://sra-pub-src-13/SRR12570975/Sangue9_S4_L002_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570975/Sangue9_S4_L002_R1_001.fastq.gz.1,SRR12570975
s3://sra-pub-src-8/SRR12570975/Sangue9_S4_L002_R2_001.fastq.gz.1,https://sra-pub-src-8.s3.amazonaws.com/SRR12570975/Sangue9_S4_L002_R2_001.fastq.gz.1,SRR12570975
s3://sra-pub-src-13/SRR12570976/Sangue9_S4_L003_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570976/Sangue9_S4_L003_R1_001.fastq.gz.1,SRR12570976
s3://sra-pub-src-13/SRR12570976/Sangue9_S4_L003_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570976/Sangue9_S4_L003_R2_001.fastq.gz.1,SRR12570976
s3://sra-pub-src-12/SRR12570977/Sangue9_S4_L004_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570977/Sangue9_S4_L004_R1_001.fastq.gz.1,SRR12570977
s3://sra-pub-src-12/SRR12570977/Sangue9_S4_L004_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570977/Sangue9_S4_L004_R2_001.fastq.gz.1,SRR12570977
s3://sra-pub-src-14/SRR12570978/Sangue9_S1_L002_R1_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570978/Sangue9_S1_L002_R1_001.fastq.gz.1,SRR12570978
s3://sra-pub-src-14/SRR12570978/Sangue9_S1_L002_R2_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570978/Sangue9_S1_L002_R2_001.fastq.gz.1,SRR12570978
s3://sra-pub-src-13/SRR12570979/Sangue9_S1_L003_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570979/Sangue9_S1_L003_R1_001.fastq.gz.1,SRR12570979
s3://sra-pub-src-13/SRR12570979/Sangue9_S1_L003_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570979/Sangue9_S1_L003_R2_001.fastq.gz.1,SRR12570979
s3://sra-pub-src-11/SRR12570980/Sangue9_S1_L004_R1_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570980/Sangue9_S1_L004_R1_001.fastq.gz.1,SRR12570980
s3://sra-pub-src-11/SRR12570980/Sangue9_S1_L004_R2_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570980/Sangue9_S1_L004_R2_001.fastq.gz.1,SRR12570980
s3://sra-pub-src-11/SRR12570981/Sangue9_S2_L001_R1_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570981/Sangue9_S2_L001_R1_001.fastq.gz.1,SRR12570981
s3://sra-pub-src-11/SRR12570981/Sangue9_S2_L001_R2_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570981/Sangue9_S2_L001_R2_001.fastq.gz.1,SRR12570981
s3://sra-pub-src-13/SRR12570982/Sangue9_S2_L002_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570982/Sangue9_S2_L002_R1_001.fastq.gz.1,SRR12570982
s3://sra-pub-src-13/SRR12570982/Sangue9_S2_L002_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570982/Sangue9_S2_L002_R2_001.fastq.gz.1,SRR12570982
s3://sra-pub-src-9/SRR12570983/Sangue9_S2_L003_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570983/Sangue9_S2_L003_R1_001.fastq.gz.1,SRR12570983
s3://sra-pub-src-9/SRR12570983/Sangue9_S2_L003_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570983/Sangue9_S2_L003_R2_001.fastq.gz.1,SRR12570983
s3://sra-pub-src-9/SRR12570984/Sangue9_S2_L004_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570984/Sangue9_S2_L004_R1_001.fastq.gz.1,SRR12570984
s3://sra-pub-src-9/SRR12570984/Sangue9_S2_L004_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570984/Sangue9_S2_L004_R2_001.fastq.gz.1,SRR12570984
s3://sra-pub-src-9/SRR12570985/Sangue9_S3_L001_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570985/Sangue9_S3_L001_R1_001.fastq.gz.1,SRR12570985
s3://sra-pub-src-9/SRR12570985/Sangue9_S3_L001_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570985/Sangue9_S3_L001_R2_001.fastq.gz.1,SRR12570985
s3://sra-pub-src-10/SRR12570090/BAL1_S5_L001_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570090/BAL1_S5_L001_R1_001.fastq.gz.1,SRR12570090
s3://sra-pub-src-10/SRR12570090/BAL1_S5_L001_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570090/BAL1_S5_L001_R2_001.fastq.gz.1,SRR12570090
s3://sra-pub-src-9/SRR12570091/BAL1_S7_L002_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570091/BAL1_S7_L002_R1_001.fastq.gz.1,SRR12570091
s3://sra-pub-src-9/SRR12570091/BAL1_S7_L002_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570091/BAL1_S7_L002_R2_001.fastq.gz.1,SRR12570091
s3://sra-pub-src-14/SRR12570092/BAL1_S7_L003_R1_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570092/BAL1_S7_L003_R1_001.fastq.gz.1,SRR12570092
s3://sra-pub-src-14/SRR12570092/BAL1_S7_L003_R2_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570092/BAL1_S7_L003_R2_001.fastq.gz.1,SRR12570092
s3://sra-pub-src-14/SRR12570093/BAL1_S7_L004_R1_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570093/BAL1_S7_L004_R1_001.fastq.gz.1,SRR12570093
s3://sra-pub-src-14/SRR12570093/BAL1_S7_L004_R2_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570093/BAL1_S7_L004_R2_001.fastq.gz.1,SRR12570093
s3://sra-pub-src-9/SRR12570094/BAL1_S8_L001_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570094/BAL1_S8_L001_R1_001.fastq.gz.1,SRR12570094
s3://sra-pub-src-9/SRR12570094/BAL1_S8_L001_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570094/BAL1_S8_L001_R2_001.fastq.gz.1,SRR12570094
s3://sra-pub-src-10/SRR12570095/BAL1_S8_L002_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570095/BAL1_S8_L002_R1_001.fastq.gz.1,SRR12570095
s3://sra-pub-src-10/SRR12570095/BAL1_S8_L002_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570095/BAL1_S8_L002_R2_001.fastq.gz.1,SRR12570095
s3://sra-pub-src-10/SRR12570096/BAL1_S8_L003_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570096/BAL1_S8_L003_R1_001.fastq.gz.1,SRR12570096
s3://sra-pub-src-10/SRR12570096/BAL1_S8_L003_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570096/BAL1_S8_L003_R2_001.fastq.gz.1,SRR12570096
s3://sra-pub-src-9/SRR12570097/BAL1_S8_L004_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570097/BAL1_S8_L004_R1_001.fastq.gz.1,SRR12570097
s3://sra-pub-src-9/SRR12570097/BAL1_S8_L004_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570097/BAL1_S8_L004_R2_001.fastq.gz.1,SRR12570097
s3://sra-pub-src-8/SRR12570098/BAL1_S5_L002_R1_001.fastq.gz.1,https://sra-pub-src-8.s3.amazonaws.com/SRR12570098/BAL1_S5_L002_R1_001.fastq.gz.1,SRR12570098
s3://sra-pub-src-16/SRR12570098/BAL1_S5_L002_R2_001.fastq.gz.1,https://sra-pub-src-16.s3.amazonaws.com/SRR12570098/BAL1_S5_L002_R2_001.fastq.gz.1,SRR12570098
s3://sra-pub-src-9/SRR12570099/BAL1_S5_L003_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570099/BAL1_S5_L003_R1_001.fastq.gz.1,SRR12570099
s3://sra-pub-src-9/SRR12570099/BAL1_S5_L003_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570099/BAL1_S5_L003_R2_001.fastq.gz.1,SRR12570099
s3://sra-pub-src-13/SRR12570100/BAL1_S5_L004_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570100/BAL1_S5_L004_R1_001.fastq.gz.1,SRR12570100
s3://sra-pub-src-13/SRR12570100/BAL1_S5_L004_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570100/BAL1_S5_L004_R2_001.fastq.gz.1,SRR12570100
s3://sra-pub-src-9/SRR12570101/BAL1_S6_L001_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570101/BAL1_S6_L001_R1_001.fastq.gz.1,SRR12570101
s3://sra-pub-src-9/SRR12570101/BAL1_S6_L001_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570101/BAL1_S6_L001_R2_001.fastq.gz.1,SRR12570101
s3://sra-pub-src-12/SRR12570102/BAL1_S6_L002_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570102/BAL1_S6_L002_R1_001.fastq.gz.1,SRR12570102
s3://sra-pub-src-14/SRR12570102/BAL1_S6_L002_R2_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570102/BAL1_S6_L002_R2_001.fastq.gz.1,SRR12570102
s3://sra-pub-src-12/SRR12570103/BAL1_S6_L003_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570103/BAL1_S6_L003_R1_001.fastq.gz.1,SRR12570103
s3://sra-pub-src-12/SRR12570103/BAL1_S6_L003_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570103/BAL1_S6_L003_R2_001.fastq.gz.1,SRR12570103
s3://sra-pub-src-13/SRR12570104/BAL1_S6_L004_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570104/BAL1_S6_L004_R1_001.fastq.gz.1,SRR12570104
s3://sra-pub-src-13/SRR12570104/BAL1_S6_L004_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570104/BAL1_S6_L004_R2_001.fastq.gz.1,SRR12570104
s3://sra-pub-src-8/SRR12570105/BAL1_S7_L001_R1_001.fastq.gz.1,https://sra-pub-src-8.s3.amazonaws.com/SRR12570105/BAL1_S7_L001_R1_001.fastq.gz.1,SRR12570105
s3://sra-pub-src-16/SRR12570105/BAL1_S7_L001_R2_001.fastq.gz.1,https://sra-pub-src-16.s3.amazonaws.com/SRR12570105/BAL1_S7_L001_R2_001.fastq.gz.1,SRR12570105
s3://sra-pub-src-11/SRR12570106/BAL10_S5_L001_R1_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570106/BAL10_S5_L001_R1_001.fastq.gz.1,SRR12570106
s3://sra-pub-src-11/SRR12570106/BAL10_S5_L001_R2_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570106/BAL10_S5_L001_R2_001.fastq.gz.1,SRR12570106
s3://sra-pub-src-12/SRR12570107/BAL10_S7_L002_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570107/BAL10_S7_L002_R1_001.fastq.gz.1,SRR12570107
s3://sra-pub-src-12/SRR12570107/BAL10_S7_L002_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570107/BAL10_S7_L002_R2_001.fastq.gz.1,SRR12570107
s3://sra-pub-src-13/SRR12570108/BAL10_S7_L003_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570108/BAL10_S7_L003_R1_001.fastq.gz.1,SRR12570108
s3://sra-pub-src-13/SRR12570108/BAL10_S7_L003_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570108/BAL10_S7_L003_R2_001.fastq.gz.1,SRR12570108
s3://sra-pub-src-10/SRR12570109/BAL10_S7_L004_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570109/BAL10_S7_L004_R1_001.fastq.gz.1,SRR12570109
s3://sra-pub-src-10/SRR12570109/BAL10_S7_L004_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570109/BAL10_S7_L004_R2_001.fastq.gz.1,SRR12570109
s3://sra-pub-src-14/SRR12570110/BAL10_S8_L001_R1_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570110/BAL10_S8_L001_R1_001.fastq.gz.1,SRR12570110
s3://sra-pub-src-14/SRR12570110/BAL10_S8_L001_R2_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570110/BAL10_S8_L001_R2_001.fastq.gz.1,SRR12570110
s3://sra-pub-src-12/SRR12570111/BAL10_S8_L002_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570111/BAL10_S8_L002_R1_001.fastq.gz.1,SRR12570111
s3://sra-pub-src-12/SRR12570111/BAL10_S8_L002_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570111/BAL10_S8_L002_R2_001.fastq.gz.1,SRR12570111
s3://sra-pub-src-12/SRR12570112/BAL10_S8_L003_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570112/BAL10_S8_L003_R1_001.fastq.gz.1,SRR12570112
s3://sra-pub-src-12/SRR12570112/BAL10_S8_L003_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570112/BAL10_S8_L003_R2_001.fastq.gz.1,SRR12570112
s3://sra-pub-src-10/SRR12570113/BAL10_S8_L004_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570113/BAL10_S8_L004_R1_001.fastq.gz.1,SRR12570113
s3://sra-pub-src-10/SRR12570113/BAL10_S8_L004_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570113/BAL10_S8_L004_R2_001.fastq.gz.1,SRR12570113
s3://sra-pub-src-13/SRR12570114/BAL10_S5_L002_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570114/BAL10_S5_L002_R1_001.fastq.gz.1,SRR12570114
s3://sra-pub-src-13/SRR12570114/BAL10_S5_L002_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570114/BAL10_S5_L002_R2_001.fastq.gz.1,SRR12570114
s3://sra-pub-src-10/SRR12570115/BAL10_S5_L003_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570115/BAL10_S5_L003_R1_001.fastq.gz.1,SRR12570115
s3://sra-pub-src-10/SRR12570115/BAL10_S5_L003_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570115/BAL10_S5_L003_R2_001.fastq.gz.1,SRR12570115
s3://sra-pub-src-9/SRR12570116/BAL10_S5_L004_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570116/BAL10_S5_L004_R1_001.fastq.gz.1,SRR12570116
s3://sra-pub-src-9/SRR12570116/BAL10_S5_L004_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570116/BAL10_S5_L004_R2_001.fastq.gz.1,SRR12570116
s3://sra-pub-src-12/SRR12570117/BAL10_S6_L001_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570117/BAL10_S6_L001_R1_001.fastq.gz.1,SRR12570117
s3://sra-pub-src-12/SRR12570117/BAL10_S6_L001_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570117/BAL10_S6_L001_R2_001.fastq.gz.1,SRR12570117
s3://sra-pub-src-14/SRR12570118/BAL10_S6_L002_R1_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570118/BAL10_S6_L002_R1_001.fastq.gz.1,SRR12570118
s3://sra-pub-src-14/SRR12570118/BAL10_S6_L002_R2_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570118/BAL10_S6_L002_R2_001.fastq.gz.1,SRR12570118
s3://sra-pub-src-13/SRR12570119/BAL10_S6_L003_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570119/BAL10_S6_L003_R1_001.fastq.gz.1,SRR12570119
s3://sra-pub-src-13/SRR12570119/BAL10_S6_L003_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570119/BAL10_S6_L003_R2_001.fastq.gz.1,SRR12570119
s3://sra-pub-src-13/SRR12570120/BAL10_S6_L004_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570120/BAL10_S6_L004_R1_001.fastq.gz.1,SRR12570120
s3://sra-pub-src-13/SRR12570120/BAL10_S6_L004_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570120/BAL10_S6_L004_R2_001.fastq.gz.1,SRR12570120
s3://sra-pub-src-12/SRR12570121/BAL10_S7_L001_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570121/BAL10_S7_L001_R1_001.fastq.gz.1,SRR12570121
s3://sra-pub-src-12/SRR12570121/BAL10_S7_L001_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570121/BAL10_S7_L001_R2_001.fastq.gz.1,SRR12570121
s3://sra-pub-src-11/SRR12570122/BAL11_S5_L001_R1_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570122/BAL11_S5_L001_R1_001.fastq.gz.1,SRR12570122
s3://sra-pub-src-11/SRR12570122/BAL11_S5_L001_R2_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570122/BAL11_S5_L001_R2_001.fastq.gz.1,SRR12570122
s3://sra-pub-src-11/SRR12570123/BAL11_S7_L002_R1_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570123/BAL11_S7_L002_R1_001.fastq.gz.1,SRR12570123
s3://sra-pub-src-11/SRR12570123/BAL11_S7_L002_R2_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570123/BAL11_S7_L002_R2_001.fastq.gz.1,SRR12570123
s3://sra-pub-src-9/SRR12570124/BAL11_S7_L003_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570124/BAL11_S7_L003_R1_001.fastq.gz.1,SRR12570124
s3://sra-pub-src-9/SRR12570124/BAL11_S7_L003_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570124/BAL11_S7_L003_R2_001.fastq.gz.1,SRR12570124
s3://sra-pub-src-9/SRR12570125/BAL11_S7_L004_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570125/BAL11_S7_L004_R1_001.fastq.gz.1,SRR12570125
